review	score
휴가 때문에 좀 기다렸다가 받았지만 배송 빠르게 되었구요 예전에 쓰던 마우스라 그런지 손에 익어서 잘 쓰고 있습니당:) 역시 마우스는 유선 게이밍을 따라올 자가 없네여	5
마우스 휠 끼긱 소리 마우스 휠을 위로 올릴 때마다 끼긱 소리나요.. 시간 지나면 괜찮아질 줄 알았는데 10일 지나서 환불도 못하고..	2
유선 게이밍 광마우스 게임을 즐겨하는 구매자인데 마우스 촉감과 느낌이 너무좋아서 모든지 잘 되는 느낌이네요 ㅎㅎㅎ	5
딸깍딸깍 소리는 나는데 걸리는 느낌없이 스무스함. dpi마다 다른 불빛 -_- 	5
박스가 누가 주먹으로 친거마냥 꾸겨져서 왔는데 뭐...괜찮겠죠 휴가기간까지 기다렸다 받았는데 어째 영 상태가 좀 그래서 내용물 상태도 걱정이긴한데 일단 받았으니 써봅니다.	2
역시 이름값하네요 워낙 유명하기도 하고 친구가 쓰고있어서 샀는데역시나 좋네요! 집에하나 회사에 하나 두고 쓰고있어요ㅎㅎ	5
정말 맘에 드네요 전에 쓰던건 좀 허접해서 새거샀는데진짜 맘에 드네요.웹서핑에도 좋고 일반 겜하기도 정말좋아요적당히 묵직해서 좋아요	5
가성비 좋습니다. 갑자기 마우스가 고장나서 구매했는데 배송이 바로 와서 좋았습니다. 그리고 가성비 매우 훌륭한 마우스라고 생각합니다.	4
매우좋음ㆍ ㆍ ᆢ ㆍ ㆍ	5
굿 아주아주 좋아요~	5
가성비 좋네요 그렇게 나쁘지 안아요 처음에 제대로 된게 안와서 좀 그랬는데, 빠르게 잘 처리 해주셔서 잘 사용합니다	4
좋아유 빛나는것도 좋구 그립감도 좋습니당. 커스텀할수있는 기능도 신기하고 ㅇㅇ 괘안심더 무게감도 적당해서 좋아뉴뉴뉴뉵뉵ㄱㄱ	5
피시방에서 많이 사용한다기에 주문했는데 생각보다 버튼이 뻑뻑하네요. 이거 이전에 사용했던 맥스틸제품은 버튼누를때 가벼웠는데...그래도 그립감은 괜찮습니다	3
가볍고 가볍고 부드럽고 좋네요 가볍고 부드럽고 좋네요 가볍고 부드럽고 좋네요 가볍고 부드럽고 좋네요	5
좋아요bbb	5
해상도 높은 좋은 마우스 홈페이지에서 다운받으면 해상도를 더 정밀하게 조정할 수 있네요. led도 예쁘고 케이블도 튼튼해요. 내구성이 좋아보입니다	5
배송 빠르고 좋아요 일전에 쓰던 마우스가 휠키 고장으로 새로 구매하게되었는데배송도 빠르고 물건도 마음에 듭니다. 많이파세요	5
좋아요 성능 괜찮은것 같네요 근데 아래에 선택란에 패드있길래 무료인줄 알았어요헷갈리게 되어있네요 차라리 아에 없애는 것도	4
배송빠르고 상품 맘에듭니다기존에 같은제품 썻는데.. 1년도안되서 고장나서새거샀습니다 이번꺼는 오래쓸수있으면 좋겠네요	5
그립감지림ㅋㅋㅋ맷블랙 사고싶다	5
ㅋ ㅋㅋ마우스가 가성비가 짱인듯합네다더 많은 말을 쓰고 싶지만 포인트때문에 적는거라 여기서 이만	4
일단 배송은 빠릅니다. 전에 마우스는 구매한지2주일만에 고장나서 버렸는데 이번것은 안그랬으면 하는바램으로 구입했습니다 일단 피시방마우스같고 정말좋아요 	5
좋아요만족 좋아요만족좋아요만족좋어용ㅋ 러닽 ㅍ좋아요만족좋아요만족좋아용좋아용좋안뇨우추이니투하게제퉆 ㄹ졸	4
배송 정말 빨리 왔어요!좋은 제품 감사합니다.	5
만족스럽습니다 생각보다 장패드가 길어서 놀랬지만 그런대로 책상사이즈에 잘 맞았고 마우스 감촉도 적당하고 무게도 무겁지 않습니다.	5
다른걸로 재구매 기존에 g20?맞나모르겠네요 ㅋㅋ아무튼 그게 품절되어서10으로 구매했어요비슷하고 좋은거같아요또 필요하면 재구매 하러올게요	4
빠른배송 감사합니다! 마우스도 쓸만하네요!	5
쓸만하네요 가격도 괜찮고 가성비도 나쁘지 않네요.마우스 디자인도 맘에들고 그립감도 되게 편해서 좋은 것 같습니다.	4
배송속도도 빠르고, 마우스 속도조절하는 기능이 정말 편하네요. 어떨땐 빠르게 어떨땐 느리게. 측면 버튼은 아직 적응은 안되지만 무게고 그립감이고 만족스러워요.	5
나쁘지 않아요. 기다리다가 받았는데 불량이 와서 교환하고 몇일이나 걸려서 받았어요. 제품 검수랑 배송이 흠이네요	3
설정이 잘 안되지만 그래도 사용감은 좋네요~가성비 마우스라서 걱정했는데 만족합니다~!	5
마우스도 만족스럽고 총알배송이네요어제늦게 주문햇는데 오늘 오전일찍받았어요 오예~	5
그립감은 양호하나 기존 마우스에 비해 반응속도가 느린게 체감되네요 그 외엔 좋아요	3
전반적으로 맘에 드네요 배송도 좋고 패키징도 맘에 듭니다.솔직히 개인적으로 화이트보다는 블랙이 더 나을것 같다는 생각이 들긴 하는데 상품 성능 자체에는 전혀 흠이 없네요 강추합니다	5
촉감굿 촉 감 굿.. 부 드 럽고 마 우 스 매 우 좋 네 여 싸 고 저 렴 하 게 잘 삿 습 니다	5
좋네요 정말 좋네요	5
배송 빠르게 오네요 배송 빠르게 도착하네요.마우스는 가격대비 좋네요.같이 주문한 패드가 실밥이 풀어져서 왔네요.교환하기 귀찮아서 그냥 사용합니다.	4
프로들이 왜쓰는줄 알것다 배틀그라운드 하는데 에임 정말 잘잡힙니다.강추합니다. 마우스도 한손에 딱 들어오니 정말 좋네요	5
좋아요 신랑이 집에서 겜한다고 주문해달래서 구매했는데 아주 좋다고 하네요. 겜할맛 난다고 컴터앞에서 움직일 생각을 안해욬ㅋㅋㅋㅋ	5
배송굳 가격 굳 제품 굳 이가격에 이정도 퀄리티 제품이라면 완전 짱짱 2번째 구매중인데 완전 좋아요 배송도 주문 다음날 바로 수령 완전 추천해요~	5
배송 개빠릅니다. 다음날 왔네요 제품은 뭐 내구성 별로인거 알고샀으니 	5
조아요굿굿 지금까지 써본 마우스중에제일 좋은거같아유잘쓰겧습니다ㅅㅈㅅㅈㅅㅈㅅㄷㅅㄷ슥ㄴ거ㅡㅅㄷㅇㄴ급ㄷㅇㄷ으	5
굿굿 그립감 마우스 걍 최고~ㅇㄿㅈ34ㅅㄹ51ㅊㅌ푸ㅠ651ㄹ후514355ㅕ1ㅛㄹ2ㅅ0ㅓㅜㅡㅊ23ㅠㄹ0ㅜ23ㅊ퓨0ㅜ23ㅊ퓨0ㅜ2ㄱ0후2ㅇ0푸 2퓿02 ㄹ쇼54ㅑㅕ5ㄽ0ㅡ2	5
당일 배송 아주 빨랐어요. 마우스 사용해보니 가성비 좋은것 같습니다.	5
만족해옷 머니에치트나마볭이타너뫠니자두어태내마자어어태네나너우러애네나누어채탠니네비지라라차이니니부다애네장	5
기존에 쓰던 마우스 고장나서 같은 모델로 샀는데 역시나 만족합니다.	5
휴가기간 공지가 되어있지않아서 물건 주문하고 일주일이상걸렸네요	3
기존 러버 제품 사용중 마우스가 한개 더 필요한 상황이라 구매했습니다.유광 흰색 이라 더 이쁘네요 러버와는 다른 감성이 있어 만족합니다 ㅋ	5
배송 정말빠르네요	5
소위 컴퓨터실 마우스 쓰다가 게이밍은 처음 써보는데 매우 만족★	5
굳굳굿굳굳	5
추천 마우스가 필요해서 아이코다에서 이것저것 같이 구매했습니다. 가격도 저렴해서다음에도 이용할 예정입니다.	5
생각한거보다 조금 크긴한데 그래도 전체적으로 만족스럽습니다	5
에어캡도 잘싸서 와서 우와했어요 지금 쓰고있는데 좋네요 고장도 없고 마우스 선도 맘에들어요	5
적극추천..!! 배송이 늦어져서 아쉬웠지만 늦어지는 부준에 대해 사전연락을 받아 크게 신경을 안썻네요추천합니다	5
가성비는 좋아용  이가격에 이성능이면 만족스럽네요 제개인적으론 만족합니다. 이쁘기는 확실히 이쁜것 같아용 내구성이 좋다면 완벽합니다	4
3년전에도 쓰던 제품이라뭐.. 클릭오류생겨서 재주문합니다.	5
무난하고 좋아보입니다~ 고급 게이밍 마우스를 써 본적이 없어서 비교는 못하지만 싼 마우스 보다는 확실히 좋네요.	5
하루만에 도착해서 받아서 바로 사용했어요잘쓰겠습니다	3
배송 빠르고 물건 양품으로 잘보내주셧습니다.감사합니다.	5
이제 제가 원래 맥스틸 g10마우스만 사용햇엇는데 다른마우스도 써볼라고 다른것을 주문해서 써보니깐 이제 이마우스 아니면 게임을 못하겟더라구요 책임지세요	5
마음에 들어요 배송도 빠르고 제품도 가성비 갑이네요 	5
감사합니다 잘 받았습니다,	5
소문대로 좋네요. 매우 만족합니다. 배송도 진짜 빠름	5
중간에 배송 착오가 있었지만 물건 보고 만족 되네요 ㅎㅎ	5
역시니ㅡ 시ㅡ람들이 많이쓰는건 이유가 있는것이지	5
잘쓰고있습니다 ㅋㅋㅋ	5
굿 원래 썼던건데 추가로 하나 더 구매 예정이에요	5
동생 사줬는데 배송도 하루만에 오고 좋아하네요!	5
잘 받았어요 배송은 그럭저럭 가성비 좋은거 같네요배송은 그럭저럭 가성비 괜찮네요블랙이 이쁜듯..!!	4
배송도 빠르고 가성비 매우 훌륭한 제품입니다.	3
진~~짜 늦게오네요 구매한지 일주일되서왔어요	3
빠른 배송 감사합니다 부드럽고 쓰기좋네요. 이가격에 이정도면 훌륭합니다.	5
배송도 엄청 빠르고 완전 만족합니다!! 배송도 엄청 빠르고 완전 만족스럽습니다. !! 완전 강추 강추 또 강추 다음에도 사면 여기서 다시 살 생각입니다	5
왜 리뷰가많고 사람들이 원하는지 알겟어요!!	5
배송도 빠르고 가격도 좋네요 제품도 뭐 굳굳	5
게임용으로 마우스 필요했는데 만족합니다^^	5
배송빠르고 가성비 생각했던것보다  좋아요~	5
늘 여기서 삽니다 제품괜찮고 배송도 빨라요	5
배송도 빠르고 상품도 아주 마음에 듭니다!! 감사합니다!	5
LED 불빛도 이쁘고 마우스감도 좋습니다	5
감사합니다 감사합니다	5
게임하는 울 조카~적당하고 좋다네요~~	5
개꿀입니다 마우스 덕분에 골드갔어요	5
배송 느리고 박스 찌그러져서 왓네요	2
굿 일단 디자인이마음에들고요 기능도마음에듭니다 왜 다들 사는제품이좋은지알수있습니다ㅡ 구매해보시여	5
좋아요 좋아요~배송도 빠르고 좋네요~^^ 만족합니다.어나루라랴루디오귶가하아ㅓ오도거하허윺도거라하ㅏ헐	4
맥스틸 굿 키보드 쓰다가 괜찮은 브랜드 같아서일부러 마우스도 맥스틸로 구매했다가격도 저렴하고 디자인도 좋고제품 질도 좋아서 구매했다만족하면서 쓰고 있다	5
아주 좋고 빠르게 배송받았습니다!	5
마우스까 쓰기 편하고 좋아요 ㅎㅎ	5
원래썼던건데 부서져서 다시 사요	5
마우스 느낌이 상당히 좋습니다!! 	5
좋은듯 배송 빠르고 마우스 감도나 그립감도 좋은 듯합니다. led 들어오는 것도 켜놓으면 예쁨 잘 산듯	4
led 예쁘고 해상도 높아서 좋네요	5
굿굿 ㅈㅈㅈㅈ	5
빠른배송으로 잘~ 받았습니다!	5
아직 안써봣지만 잘받았어요!!	5
배송이 빠르고 마우스도 좋다	5
체고으 마우스 게이밍 임미다	5
배송도빠르고 상품도 좋아요	5
추천ㅅ 주문을했더니 금방오네여 처음에 꽃으니 움직이긴한데 클릭안되서 컴퓨터를 껏다키니 잘되네요 ㅋㅋ만족합니다	4
그립감 좋네요. 색깔도 멋짐	5
잘받았습니다. 작동 이상무	5
손이아주큰사람은좋겠네요	5
저렴하게 잘 구입했습니다.	5
배송도 빠르고 너무 좋아요	5
듊ㄴ듈ㄴㄷㅎㄹㄷ노ㅜㄴㄷ루둠둘 ㅣㅏㄷ루미드ㅜ린드리드리ㅑㄴ듸ㅑㄻㄴ드ㅠㅣ르닏러ㅜ듀ㅣㅑㄹ머디ㅑㅓㄻ니ㅠㅝㄷ리ㅑ너리ㅑㅁ너듀ㅣ럼ㄴ디륻니랴ㅡ딘릗ㄴ	5
완전 좋습니다 번창하세요	5
좋아서 하나더 구매했어요	5
배송 좋고 키보드 마우스 잘산갓 같아요.키보드 케이블과 마우스케이블 길어서 좋고 반응석도 좋습니다!!!	5
좀 길긴 한데 괜찮네요 ㅎ	5
PC방 그대로!!가성비 짱짱!	5
믿고 쓰는 피시방 마우스	5
뭐이리 좋은가요? 대만족	5
오른쪽키가 잘 안눌려요	3
완전 좋아요 만족합니다	5
15인치엔 이게 딱 맞네요	5
배송 빠르게 도착하네요	5
정말 좋네요 기가격에!!!	5
가격대비 괜찮아요 ㅎㅎ	5
배송빠르고 제품예뻐용	5
배송 빠르고 좋네요 ㅎ	5
아이코다 여전하네요	5
가성비갑이네요 정말	5
배송 잘받았습니다.,	5
아주좋어요오오만족	5
나름 예뻐서 만족함.	5
조카가 갖고싶다해서 선물로 사줬어요 맘에들어해서 다행이에요	5
가격 대비 좋습니다	5
잘 사용하겠습니다.	5
dsfdfhcxbxcv rkewopjdskfnmznf,mnsdmfekawjfiwehfjlkdnf,mzxn,mvbsdjfhweuhfjsadnfjsdbfj	5
무선인줄 알았으나	5
잘 배송받았습니다	5
늘싸게 잘쓰고있음	5
선물줫는데 좋데요	5
생각보다 괜찮네요	5
클릭잘되고 재질 좋은거같어요 잘 되고 편안합니다 옆모서리에 버튼없으면 이제 못쓸거같아요강력 추천합니다재질또한 매트하며 예쁩니다	5
선택 잘했습니다~~	5
생각보다 좋네요^^	5
모두 만족합니다..	5
엄청난 안전 포장	5
아들이 좋아해요~	5
완전 맘에들어요!	5
그립감이 좋네요!	5
배송빠르고 좋음	5
마족해요 좋네요	5
잘받았습니다 굿	5
만족합니당ㅎㅎ	5
야더랴ㅑ야저ㅏ	5
뮤ㅏ뮤ㅐㅠㅐ눤	5
쟇아요좋아욯ㅎ	5
만족스러워오ㅎ	5
상품발송자와 상품은 만족하나 배송처의 불만으로 재구매 고려..	3
만족 잘받았습니다~~ 금액대비 디자인도 이뿌고 괜찮네요 사용감도 좋고 편하게 잘사용하고있습니다 ~~!!	4
나쁘지 않아요.	3
좋습니다 굳굳 	5
가격대비 이쁘고 좋네요 휠느낌이 조금 헐렁헐렁 한거 빼곰 조아요	5
예쁘고 좋아여	5
빠르게 왔어요	5
잘받앗습니다.	5
정말 이쁘네요	5
좋아요 확실히	5
너무좋습니다!	5
배송왔습니다	3
완전쩡이예요	5
만족해용ㅎㅎ	5
잘쓰겠습니당	5
짱짱 쓸만함	5
마우스 개꿀	5
두번쨰 구매	5
좋네요 완전	5
배송이 느림	3
군드웃드으	5
괜찮아야ㅡ	3
많이좋네요	5
감이조아-.-	5
캐좋아유우	5
그립감 좋고 피시방 에서 쓰던 마우스랑 같아서 pc방에서 겜하든 집에서 겜하든 같은 감도라서 실력이 2배는 좋아졌네요	5
너무너무 좋습니다~!	5
좋네용^^	5
믿고쓰는 맥스틸 ! 손이 작은편인 여자인데도 엄청 크다는 생각도 안들고 무게도 적당한 무게감있어서 좋았구요! 색감도 넘 이쁜화이트고 가격대비 좋은거같아요 굿굿	5
국민마우스입니다 감도조절도 잘되고 불빛도 맘에듭니다 저렴한가격에 이정도 만나는거 쉽지않아요 물론 프리미엄급을 원하시는 분에게는 다소 아쉬운 부분도 있지만 괜찮아요!	5
딱이다 딱 이 리뷰는 포인트를 얻기위한ㄱㄷ븍닝ㄱㄷ그2ㄴ7283ㅣ62936828473838393927268282	4
좋아요 매트 블랙 사고 싶었는데 다 품절이네요ㅜㅜㅜ 그냥 블랙 샀는데 깔끔하고 마음에 들어요 잘 산듯	4
크기도 너무 크지도 작지도 않고 딱 손안에 들어오는 크기입니다 무게도 적당하구요 클릭감이나 휠감 다 좋습니다 잘쓰겠습니다!	5
좋아요조아 마우스좋아좋아!!124346595956161323535959505 591313434231318499	5
좋은상품 빠른 배송 감사합니다~ 상품 배송도 빠르고 상품도 좋은 상품으로 왔네요~ 기존에  g61쓰고 있었는데 g10 제품도 괜찮은거 같아요~	5
늦은 구매평 정말 너무너무 마음에 듭니다저도 선물받아서 쓰다가 너무 좋아서 남자친구 선물해줬는데남자친구도 너무 잘 쓰고 있어요!사무실에서 업무 볼 때 참 좋아요 : )	5
배송도 빠르고 제품도 좋아요!! 대박..이렇게 안정감 있는 마우스 처음 써봐요!!FPS게임 곧장 했는데 승률이 좋게 나오네요ㅋㅋㅋㅋ 신기햏ㅋㅋ!! 20대후반  여자인데도 마우스 그립이 좋아요♥  추천★	5
좋아요 컴퓨터 작업을 많이 해서 마우스를 오래 쓰는데 손목과 손가락 아픔이 덜하네요> 마우스가 부드러요 불필요한 힘이 덜들어가 그런 모양입니다. 잘 쓰고 있어요~	5
버튼 많아서 좋아요색상도 여러가지고 이쁘고 묵직하니 그립감도 좋아요	4
만족합니다 감사합니다 잘사용 하겠씁니다.	5
좋아여 구매평이 좋아 구매했는데 만족합니다. 불빛이 없었으면 좋겠습니다. 배송 정말 빨라요. 아주 좋아요.	5
아들 주문해 줬어요♡ 구매평들이 너무 좋고 구매자도 많아서 주문했는데 그립감도 너무 좋고 디자인도 너무 맘에 드네요^^	5
